"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"228",2.21052631578947,7.37105263157895,2.17065333809354,369.9,3.699,9630.1,96.301,229.1,2.291,140.8,1.408,48.875674716032,0.48875674716032,48.875674716032,0.488756747160319,65.6465014901383,0.656465014901384,64.1868981548169,0.641868981548169
"229",0,7.89684210526316,2.02612636630232,252.25,2.5225,9747.75,97.4775,144.8,1.448,107.45,1.0745,44.898569898688,0.44898569898688,44.898569898688,0.448985698986877,59.6988935805082,0.596988935805082,43.9814255052481,0.439814255052481
"230",0.157894736842105,7.89684210526316,2.02612636630232,246.4,2.464,9753.6,97.536,148.75,1.4875,97.65,0.9765,49.6984591522239,0.496984591522239,49.6984591522239,0.496984591522239,68.7986191721898,0.687986191721898,50.430019255452,0.50430019255452
"231",0.315789473684211,7.89684210526316,2.02612636630232,246.15,2.4615,9753.85,97.5385,145.65,1.4565,100.5,1.005,48.2180082105169,0.482180082105169,48.2180082105169,0.482180082105169,52.5069168375889,0.525069168375889,32.8705595360123,0.328705595360123
"232",0.473684210526316,7.89684210526316,2.02612636630232,250,2.5,9750,97.5,151.65,1.5165,98.35,0.9835,37.5121033099564,0.375121033099564,37.5121033099564,0.375121033099563,41.7502284897624,0.417502284897624,43.1756205575127,0.431756205575127
"233",0.631578947368421,7.89684210526316,2.02612636630232,256.85,2.5685,9743.15,97.4315,146.45,1.4645,110.4,1.104,45.9109836646159,0.459109836646159,45.9109836646159,0.459109836646159,50.1413528253666,0.501413528253666,44.3293890871745,0.443293890871745
"234",0.789473684210526,7.89684210526316,2.02612636630232,261.7,2.617,9738.3,97.383,152,1.52,109.7,1.097,34.4919517691027,0.344919517691027,34.4919517691027,0.344919517691027,43.1264969229139,0.431264969229139,48.1741358866047,0.481741358866047
"235",0.947368421052632,7.89684210526316,2.02612636630232,274.95,2.7495,9725.05,97.2505,158.2,1.582,116.75,1.1675,43.7113438245425,0.437113438245425,43.7113438245425,0.437113438245425,53.1429056512027,0.531429056512027,47.3662938118836,0.473662938118836
"236",1.10526315789474,7.89684210526316,2.02612636630232,290.1,2.901,9709.9,97.099,158.6,1.586,131.5,1.315,42.3716638183685,0.423716638183685,42.3716638183685,0.423716638183687,51.4765148290691,0.514765148290691,55.5749849065964,0.555749849065964
"237",1.26315789473684,7.89684210526316,2.02612636630232,294.1,2.941,9705.9,97.059,192.05,1.9205,102.05,1.0205,42.806664508179,0.42806664508179,42.806664508179,0.42806664508179,59.6061415062505,0.596061415062505,37.3087756009508,0.373087756009508
"238",1.42105263157895,7.89684210526316,2.02612636630232,310.65,3.1065,9689.35,96.8935,207.4,2.074,103.25,1.0325,42.0892222733914,0.420892222733914,42.0892222733914,0.420892222733914,52.9641388110861,0.529641388110861,36.1719213581037,0.361719213581037
